Iraw[0;1] R It 
0.78479 31.60137 34.66195
0.78882 31.60212 35.72167
0.78247 31.60262 36.42695
0.79126 31.60285 36.75241
0.78442 31.60355 37.69381
0.77759 31.60389 38.17350
0.78564 31.60432 38.73168
0.78247 31.60470 39.22321
0.77271 31.60520 39.87744
0.77515 31.60543 40.17615
0.77417 31.60622 41.17564
0.77539 31.60661 41.65911
0.77417 31.60765 42.93044
0.77100 31.60800 43.35459
0.76636 31.60834 43.77246
0.77588 31.60857 44.03987
0.77124 31.60917 44.75410
0.77368 31.60958 45.23268
0.76994 31.61018 45.91687
0.76196 31.61025 46.00123
0.76831 31.61074 46.56553
0.75854 31.61134 47.23383
0.76685 31.61189 47.85967
0.76294 31.61244 48.47556
0.76050 31.61305 49.14791
0.75366 31.61350 49.63121
0.75594 31.61444 50.63832
0.75293 31.61504 51.26813
0.75708 31.61529 51.54322
0.75708 31.61578 52.03836
0.75293 31.61645 52.74818
0.75269 31.61745 53.79174
0.74976 31.61854 54.87768
0.74438 31.61885 55.18647
0.73560 31.61998 56.33570
0.73706 31.62020 56.54229
0.74304 31.62143 57.74707
0.74211 31.62204 58.35157
0.73999 31.62235 58.64613
0.73560 31.62407 60.29333
0.73438 31.62446 60.66055
0.74048 31.62502 61.19583
0.73218 31.62668 62.73889
0.80249 32.09251 0.16071
0.80542 32.09318 7.93043
0.81030 32.09342 9.28150
0.80737 32.09370 10.60148
0.80151 32.09381 11.10003
0.80151 32.09404 12.04968
0.80493 32.09442 13.47385
0.80737 32.09518 15.92954
0.79761 32.09565 17.28938
0.80737 32.09589 17.96468
0.80103 32.09708 20.91597
0.79517 32.09753 21.92047
0.80688 32.09772 22.33709
0.79810 32.09814 23.21602
0.80054 32.09845 23.86560
0.79395 32.09862 24.19843
0.79761 32.09888 24.72843
0.79663 32.09920 25.35296
0.79517 32.09959 26.10329
0.80005 32.09989 26.66629
0.78784 32.10019 27.20415
0.79403 32.10057 27.89302
0.79614 32.10079 28.27196
0.79224 32.10110 28.81006
0.78898 32.10353 32.72364
0.79028 32.10383 33.18746
0.78784 32.10410 33.59658
0.78654 32.10499 34.89779
0.78481 32.10519 35.19491
0.78833 32.10566 35.84018
0.78394 32.10607 36.41092
0.78320 32.10624 36.65002
0.78491 32.10667 37.25565
0.78101 32.10705 37.76002
0.78247 32.10805 39.10147
0.77515 32.10938 40.79537
0.77954 32.10954 41.01951
0.78198 32.11003 41.63756
0.77368 32.11068 42.41607
0.77238 32.11145 43.36780
0.77344 32.11180 43.76739
0.77930 32.11208 44.10926
0.77856 32.11273 44.89158
0.77173 32.11291 45.09234
0.77498 32.11352 45.79052
0.76880 32.11404 46.39078
0.76904 32.11448 46.87698
0.77515 32.11473 47.17539
0.76685 32.11518 47.67568
0.77002 32.11612 48.71150
0.77043 32.11707 49.75075
0.76245 32.11794 50.68863
0.76929 32.11845 51.23239
0.75659 32.11886 51.64538
0.75732 32.11948 52.30227
0.74878 32.11989 52.72924
0.74731 32.12047 53.32646
0.75112 32.12091 53.78759
0.74951 32.12128 54.16447
0.74609 32.12186 54.76028
0.74634 32.12222 55.13016
0.74683 32.12293 55.83586
0.75610 32.12344 56.32943
0.75000 32.12373 56.62412
0.74634 32.12437 57.25793
0.75659 32.12500 57.85971
0.74878 32.12519 58.04267
0.74097 32.12576 58.60743
0.73853 32.12636 59.18526
0.73901 32.12709 59.89007
0.74976 32.12811 60.84817
0.81030 32.60258 0.10279
0.80444 32.60339 8.75661
0.80640 32.60352 9.43507
0.80493 32.60379 10.72405
0.80933 32.60417 12.28671
0.80444 32.60519 15.75358
0.81079 32.60528 16.03982
0.80233 32.60612 18.40153
0.79810 32.60624 18.69000
0.80103 32.60671 19.87778
0.79712 32.60690 20.32237
0.80737 32.60718 20.97708
0.80184 32.60727 21.19479
0.80933 32.60756 21.83380
0.79590 32.60765 22.03884
0.79663 32.60788 22.56074
0.79956 32.60867 24.19139
0.79395 32.60900 24.85265
0.79517 32.60932 25.46516
0.79175 32.61013 26.98770
0.79663 32.61039 27.42978
0.79395 32.61087 28.28807
0.78979 32.61122 28.91482
0.79663 32.61145 29.30812
0.79614 32.61200 30.19885
0.78833 32.61238 30.82071
0.79370 32.61259 31.17004
0.79126 32.61308 31.94118
0.78687 32.61333 32.33201
0.78296 32.61369 32.86405
0.79468 32.61378 33.01872
0.78394 32.61427 33.75628
0.78296 32.61453 34.13159
0.78442 32.61547 35.49285
0.78735 32.61561 35.71102
0.78369 32.61599 36.23645
0.78507 32.61634 36.71115
0.78198 32.61747 38.22261
0.78247 32.61804 38.99439
0.77808 32.61854 39.66376
0.78198 32.61969 41.12970
0.77417 32.62009 41.61094
0.77059 32.62063 42.28243
0.78052 32.62094 42.68337
0.77612 32.62132 43.11451
0.77161 32.62197 43.90010
0.76587 32.62284 44.95162
0.77466 32.62323 45.40769
0.77026 32.62403 46.31209
0.76025 32.62498 47.38747
0.76587 32.62539 47.82383
0.77368 32.62568 48.14204
0.76896 32.62613 48.65050
0.75513 32.62716 49.78605
0.75952 32.62822 50.89551
0.75562 32.62851 51.23993
0.74976 32.62905 51.80503
0.76001 32.62943 52.20252
0.75146 32.62974 52.52226
0.74854 32.63053 53.33341
0.75610 32.63097 53.80163
0.75415 32.63135 54.15212
0.74438 32.63196 54.80464
0.80054 33.10175 0.81036
0.80688 33.10227 7.05494
0.80298 33.10277 9.84656
0.80103 33.10291 10.51507
0.80396 33.10323 11.88342
0.79956 33.10452 16.24336
0.79932 33.10503 17.71916
0.80688 33.10524 18.23869
0.80005 33.10584 19.76724
0.80298 33.10599 20.15029
0.80542 33.10641 21.13426
0.80151 33.10662 21.61682
0.79972 33.10696 22.35870
0.79199 33.10711 22.66606
0.79663 33.10785 24.20314
0.79419 33.10856 25.60934
0.79712 33.10883 26.11205
0.79224 33.10947 27.32353
0.79688 33.10971 27.71610
0.79565 33.11023 28.65005
0.78784 33.11054 29.17859
0.78833 33.11090 29.76386
0.79175 33.11135 30.49427
0.79224 33.11161 30.94624
0.79321 33.11201 31.55033
0.78589 33.11232 32.04932
0.79028 33.11282 32.82882
0.78735 33.11357 33.94207
0.78442 33.11375 34.21051
0.78833 33.11408 34.70082
0.78003 33.11445 35.21586
0.78149 33.11470 35.57228
0.78345 33.11504 36.06774
0.78149 33.11555 36.77750
0.77930 33.11700 38.71427
0.78027 33.11740 39.25745
0.78247 33.11778 39.75941
0.77954 33.11815 40.20356
0.77856 33.11860 40.80922
0.77163 33.11937 41.75358
0.76831 33.11985 42.35959
0.77026 33.12075 43.42352
0.77222 33.12199 44.91628
0.77075 33.12235 45.33143
0.76929 33.12291 45.98367
0.76750 33.12317 46.26806
0.76733 33.12366 46.81592
0.76538 33.12442 47.68551
0.76025 33.12483 48.15776
0.76001 33.12577 49.16360
0.76147 33.12620 49.63055
0.75781 33.12721 50.74300
0.74341 33.12780 51.37246
0.75269 33.12800 51.54945
0.74341 33.12882 52.42504
0.74170 33.12897 52.59192
0.74500 33.13004 53.68090
0.74731 33.13044 54.08136
0.74829 33.13099 54.65036
0.75220 33.13146 55.12242
0.73592 33.13255 56.21578
0.73706 33.13380 57.45308
0.72144 33.13434 57.97255
0.74487 33.13474 58.35290
0.72632 33.13517 58.76700
0.72664 33.13567 59.27501
0.73047 33.13658 60.11450
0.72778 33.13759 61.08540
0.80981 33.59465 0.17583
0.81226 33.59503 6.05787
0.80933 33.59641 12.92377
0.80640 33.59669 13.96553
0.81177 33.59679 14.28247
0.80029 33.59730 15.87899
0.79565 33.59743 16.31002
0.80444 33.59767 16.98207
0.80835 33.59776 17.22055
0.80493 33.59816 18.29410
0.79956 33.59859 19.42263
0.80420 33.59892 20.20184
0.79980 33.59931 21.13868
0.79663 33.59967 21.94738
0.79858 33.59986 22.35674
0.79517 33.60001 22.69131
0.79907 33.60026 23.20681
0.79614 33.60041 23.51636
0.79517 33.60145 25.58126
0.79761 33.60194 26.51673
0.79761 33.60223 27.03999
0.79272 33.60281 28.08725
0.78833 33.60326 28.85762
0.79077 33.60370 29.59521
0.79380 33.60436 30.67937
0.79077 33.60509 31.83842
0.78540 33.60572 32.81422
0.78857 33.60607 33.35754
0.78345 33.60625 33.62157
0.78882 33.60658 34.09748
0.78784 33.60715 34.95019
0.78101 33.60743 35.33392
0.77954 33.60772 35.75843
0.78491 33.60827 36.53095
0.78394 33.60883 37.29853
0.77832 33.60929 37.91432
0.78296 33.60963 38.37875
0.77661 33.61002 38.88932
0.78271 33.61062 39.66309
0.78149 33.61158 40.90292
0.77612 33.61228 41.76599
0.76929 33.61263 42.21588
0.77856 33.61290 42.53532
0.77905 33.61329 43.00420
0.76660 33.61398 43.84327
0.76880 33.61428 44.18590
0.77222 33.61466 44.64873
0.76668 33.61522 45.28854
0.76782 33.61563 45.77209
0.76782 33.61592 46.08858
0.76831 33.61647 46.73668
0.76978 33.61791 48.33387
0.76440 33.61837 48.84787
0.76375 33.61862 49.11925
0.76196 33.61908 49.61321
0.75822 33.62062 51.27038
0.74927 33.62162 52.31951
0.74561 33.62305 53.79979
0.74780 33.62345 54.19493
0.75000 33.62460 55.36574
0.74609 33.62539 56.16000
0.74463 33.62609 56.85683
0.73901 33.62653 57.28664
0.74487 33.62765 58.36497
0.73999 33.62814 58.85067
0.74341 33.62843 59.10885
0.73560 33.63153 62.06908
0.73120 33.63285 63.29725
0.80444 34.10794 0.81036
0.80493 34.10814 4.42580
0.80640 34.10925 11.14414
0.80884 34.10938 11.71137
0.80688 34.11057 15.83472
0.80298 34.11067 16.16341
0.80493 34.11088 16.74250
0.80396 34.11099 17.07406
0.80200 34.11150 18.46145
0.79810 34.11163 18.79173
0.80216 34.11200 19.70748
0.79883 34.11352 23.14788
0.80054 34.11377 23.67643
0.80029 34.11410 24.33024
0.79468 34.11433 24.81975
0.79443 34.11459 25.28775
0.80347 34.11553 27.05644
0.79321 34.11601 27.91796
0.79126 34.11619 28.22150
0.79712 34.11646 28.70917
0.79061 34.11709 29.77493
0.79289 34.11737 30.21588
0.79126 34.11805 31.30527
0.78979 34.11829 31.71692
0.78882 34.11867 32.31045
0.78540 34.11961 33.71977
0.78882 34.12004 34.34259
0.78296 34.12024 34.65995
0.78308 34.12165 36.64098
0.78491 34.12209 37.26414
0.77881 34.12286 38.29794
0.78003 34.12315 38.67512
0.78052 34.12400 39.77834
0.77808 34.12416 40.00772
0.77319 34.12588 42.14546
0.77319 34.12656 42.96746
0.78003 34.12683 43.31599
0.77303 34.12712 43.65492
0.77051 34.12814 44.86337
0.77222 34.12848 45.25289
0.76245 34.12983 46.79866
0.76099 34.12999 47.01200
0.76782 34.13054 47.59608
0.76770 34.13104 48.16705
0.76562 34.13143 48.58775
0.76147 34.13226 49.49050
0.74927 34.13246 49.73599
0.76294 34.13319 50.48238
0.76538 34.13338 50.68994
0.75789 34.13387 51.23678
0.75562 34.13593 53.36299
0.75806 34.13605 53.51774
0.74097 34.13722 54.71261
0.74487 34.13782 55.30830
0.74780 34.13806 55.54206
0.74829 34.13923 56.69396
0.74609 34.13975 57.19476
0.74805 34.14039 57.82622
0.74976 34.14128 58.69754
0.74097 34.14178 59.17414
0.80933 34.60555 0.81036
0.80688 34.60745 13.42343
0.80713 34.60775 14.43682
0.80591 34.60834 16.26917
0.80518 34.60924 18.75080
0.80566 34.60942 19.21238
0.80640 34.60980 20.15027
0.80249 34.60999 20.59367
0.80493 34.61072 22.25048
0.80054 34.61127 23.39794
0.80054 34.61176 24.40587
0.79370 34.61224 25.37254
0.79614 34.61317 27.09217
0.79696 34.61356 27.79451
0.80103 34.61370 28.03286
0.79875 34.61409 28.70483
0.79541 34.61436 29.18776
0.79321 34.61473 29.80452
0.79761 34.61496 30.18510
0.79614 34.61584 31.58141
0.79712 34.61672 32.95915
0.79468 34.61708 33.48324
0.78768 34.61760 34.26983
0.78564 34.61823 35.17420
0.78800 34.61865 35.78490
0.78711 34.61937 36.78074
0.78312 34.62013 37.82106
0.78418 34.62029 38.02765
0.78833 34.62066 38.51666
0.78573 34.62131 39.38273
0.78540 34.62182 40.03542
0.77661 34.62298 41.50017
0.77466 34.62395 42.70990
0.77612 34.62527 44.29175
0.77563 34.62612 45.27809
0.77539 34.62652 45.75572
0.77515 34.62696 46.23302
0.77271 34.62750 46.85920
0.76831 34.62851 47.99028
0.77075 34.62917 48.70775
0.76611 34.62954 49.13807
0.76294 34.63015 49.80036
0.76587 34.63056 50.22188
0.76733 34.63095 50.65493
0.76465 34.63205 51.81653
0.76099 34.63229 52.06466
0.75952 34.63294 52.73776
0.75513 34.63338 53.20765
0.75708 34.63406 53.89184
0.75464 34.63536 55.21496
0.75513 34.63610 55.95620
0.74878 34.63638 56.24247
0.75195 34.63711 56.94501
0.74569 34.63877 58.57752
0.73999 34.64009 59.83266
0.80688 35.11508 0.81036
0.80933 35.11586 8.61562
0.81177 35.11623 10.46129
0.80493 35.11640 11.21235
0.80591 35.11660 12.04793
0.80151 35.11684 12.93560
0.80078 35.11691 13.18728
0.80103 35.11791 16.43412
0.80200 35.11800 16.65833
0.80688 35.11828 17.46937
0.79907 35.11918 19.80460
0.80103 35.11944 20.44081
0.79761 35.11964 20.90910
0.79565 35.11974 21.10815
0.79956 35.12006 21.82599
0.79858 35.12076 23.35028
0.79663 35.12100 23.84868
0.79688 35.12141 24.66361
0.79663 35.12167 25.17234
0.79240 35.12195 25.72664
0.79126 35.12228 26.36090
0.79419 35.12247 26.70133
0.79028 35.12381 29.05148
0.79175 35.12411 29.56483
0.79565 35.12496 30.95004
0.78809 35.12545 31.74517
0.78271 35.12625 32.96856
0.78979 35.12748 34.79044
0.78849 35.12783 35.28184
0.78418 35.12814 35.72564
0.78280 35.12892 36.82322
0.78394 35.12917 37.15704
0.78540 35.13009 38.39650
0.79028 35.13023 38.58827
0.77588 35.13084 39.39453
0.77832 35.13145 40.19010
0.77710 35.13215 41.05444
0.77466 35.13304 42.17302
0.77271 35.13354 42.77797
0.77710 35.13416 43.53745
0.76880 35.13476 44.24267
0.76831 35.13516 44.72066
0.77026 35.13590 45.57228
0.76074 35.13646 46.22687
0.76099 35.13701 46.84590
0.75854 35.13741 47.32235
0.76147 35.13762 47.52052
0.76001 35.13839 48.37945
0.76733 35.13875 48.78423
0.77222 35.13973 49.85504
0.75439 35.14098 51.19097
0.75293 35.14209 52.34697
0.75024 35.14235 52.64283
0.75415 35.14283 53.11729
0.74536 35.14343 53.73801
0.75073 35.14466 54.97424
0.75317 35.14516 55.49398
0.74438 35.14873 58.98045
0.74585 35.14907 59.30294
0.73657 35.15147 61.59247
0.80688 35.61802 0.06256
0.80884 35.61809 2.53613
0.80933 35.61831 5.17203
0.80688 35.61905 9.85993
0.80396 35.62006 13.92125
0.80282 35.62067 15.87242
0.80420 35.62077 16.16481
0.79956 35.62093 16.64502
0.79517 35.62128 17.64076
0.79688 35.62224 20.06857
0.80542 35.62250 20.68376
0.80005 35.62270 21.16853
0.79956 35.62450 24.95879
0.79907 35.62472 25.39022
0.79224 35.62527 26.44180
0.79712 35.62572 27.23132
0.79468 35.62594 27.64401
0.79468 35.62627 28.20508
0.78735 35.62682 29.16068
0.79403 35.62707 29.58536
0.79272 35.62751 30.31925
0.79028 35.62778 30.76988
0.78833 35.62838 31.71790
0.78198 35.62888 32.48087
0.78589 35.62936 33.20576
0.78516 35.63064 35.10483
0.78442 35.63092 35.51423
0.77954 35.63181 36.75791
0.78003 35.63233 37.44659
0.78125 35.63263 37.86611
0.78296 35.63285 38.16653
0.78589 35.63326 38.70754
0.78442 35.63370 39.28010
0.77808 35.63397 39.62070
0.77954 35.63474 40.63257
0.77905 35.63544 41.50716
0.76929 35.63649 42.78472
0.77531 35.63694 43.32979
0.76782 35.63722 43.68351
0.76685 35.63903 45.81051
0.77043 35.63931 46.11740
0.76538 35.64043 47.40250
0.76506 35.64071 47.69962
0.76587 35.64100 48.02140
0.76245 35.64243 49.57914
0.76294 35.64304 50.23707
0.75366 35.64372 50.98711
0.75610 35.64394 51.20957
0.75757 35.64447 51.76404
0.75122 35.64487 52.19192
0.75098 35.64578 53.12459
0.80933 36.10695 0.21850
0.80884 36.10703 2.70602
0.80591 36.10711 3.91557
0.80200 36.10761 7.94451
0.80444 36.10783 9.15461
0.80103 36.10798 9.91191
0.80542 36.10830 11.32463
0.80249 36.10899 13.92650
0.80981 36.10915 14.45547
0.79761 36.10956 15.77105
0.80200 36.11015 17.45781
0.79663 36.11018 17.57351
0.80737 36.11048 18.35424
0.79858 36.11063 18.76856
0.80127 36.11121 20.18521
0.79907 36.11256 23.18725
0.79321 36.11281 23.72112
0.79077 36.11309 24.30424
0.79614 36.11320 24.52462
0.79175 36.11399 26.04728
0.80103 36.11450 26.96700
0.79663 36.11500 27.86112
0.79468 36.11576 29.19805
0.79038 36.11610 29.76980
0.78540 36.11639 30.26223
0.79272 36.11670 30.74713
0.78345 36.11764 32.22140
0.78687 36.11810 32.93748
0.77856 36.11826 33.17739
0.78833 36.11900 34.26267
0.78003 36.11941 34.89619
0.78149 36.11973 35.34730
0.78687 36.11991 35.58601
0.78394 36.12083 36.87547
0.78247 36.12117 37.33596
0.78296 36.12229 38.84805
0.77661 36.12268 39.35556
0.77344 36.12298 39.74541
0.78369 36.12349 40.38533
0.77661 36.12389 40.90525
0.76929 36.12430 41.41808
0.77197 36.12531 42.66315
0.77173 36.12632 43.86942
0.76514 36.12710 44.80347
0.76050 36.12767 45.46789
0.76489 36.12793 45.77157
0.76465 36.12839 46.28280
0.77075 36.12980 47.88181
0.76750 36.13016 48.27254
0.76831 36.13050 48.65850
0.76050 36.13130 49.52673
0.75806 36.13198 50.27812
0.75773 36.13393 52.32149
0.74976 36.13412 52.51853
0.74341 36.13546 53.90822
0.75610 36.13575 54.20877
0.74780 36.13646 54.91334
0.74585 36.13684 55.31194
0.80981 36.60479 0.81036
0.80640 36.60530 6.95201
0.80396 36.60543 7.80507
0.80640 36.60577 9.67447
0.80005 36.60604 10.91773
0.80200 36.60625 11.81208
0.80200 36.60667 13.39155
0.80493 36.60706 14.71224
0.80103 36.60720 15.14260
0.80249 36.60778 16.88954
0.79891 36.60867 19.25635
0.79907 36.60900 20.06063
0.79956 36.60937 20.93496
0.79419 36.60940 21.02059
0.80005 36.60989 22.08378
0.79370 36.61042 23.25508
0.79370 36.61105 24.53155
0.79272 36.61225 26.81704
0.79272 36.61298 28.10759
0.79468 36.61322 28.53327
0.78833 36.61359 29.18775
0.79175 36.61380 29.52119
0.79468 36.61464 30.89354
0.78556 36.61490 31.33649
0.78394 36.61567 32.53256
0.78149 36.61627 33.45149
0.78735 36.61638 33.59479
0.78687 36.61695 34.43941
0.78101 36.61725 34.87188
0.78467 36.61795 35.87317
0.78052 36.61891 37.20871
0.78174 36.61938 37.83093
0.78442 36.61957 38.08579
0.77759 36.62014 38.85419
0.77979 36.62048 39.29943
0.77808 36.62086 39.79277
0.77759 36.62216 41.43692
0.77124 36.62268 42.09259
0.77100 36.62330 42.83513
0.77271 36.62412 43.82623
0.77295 36.62456 44.35159
0.76538 36.62601 46.03519
0.76709 36.62659 46.70524
0.76025 36.62715 47.32685
0.76343 36.62763 47.87826
0.75952 36.62779 48.03882
0.76562 36.62833 48.64183
0.76196 36.62881 49.16793
0.76099 36.62965 50.08231
0.75586 36.63031 50.78801
0.74951 36.63106 51.57669
0.75220 36.63179 52.35022
0.75098 36.63218 52.74657
0.75317 36.63311 53.70301
0.80396 37.12569 0.81036
0.80542 37.12664 9.50442
0.80884 37.12691 10.80125
0.80542 37.12766 13.70775
0.80420 37.12850 16.35822
0.81177 37.12933 18.65381
0.80200 37.13023 20.85655
0.80396 37.13065 21.82350
0.80493 37.13086 22.25902
0.80249 37.13105 22.67253
0.80542 37.13152 23.67884
0.79810 37.13211 24.85769
0.79321 37.13327 27.02611
0.80103 37.13367 27.75216
0.79810 37.13423 28.71592
0.79565 37.13457 29.31591
0.79386 37.13493 29.90982
0.79419 37.13580 31.29355
0.79443 37.13604 31.71359
0.79370 37.13647 32.35311
0.79338 37.13671 32.72824
0.79858 37.13700 33.20039
0.78931 37.13725 33.53983
0.78947 37.13832 35.12476
0.78394 37.13859 35.53422
0.78507 37.14058 38.23664
0.78320 37.14111 38.94920
0.77417 37.14144 39.38565
0.77979 37.14281 41.11263
0.78735 37.14334 41.80019
0.78052 37.14456 43.27586
0.78296 37.14494 43.74864
0.77759 37.14644 45.47551
0.77051 37.14684 45.95514
0.76685 37.14720 46.38185
0.77319 37.14771 46.92812
0.77417 37.14804 47.30556
0.77661 37.14851 47.86234
0.76050 37.14890 48.28153
0.76416 37.14989 49.34977
0.75806 37.15023 49.73101
0.76587 37.15088 50.44302
0.76831 37.15134 50.91084
0.75854 37.15240 52.06844
0.74927 37.15321 52.88502
0.76099 37.15359 53.28879
0.75220 37.15654 56.24542
0.74780 37.15697 56.66901
0.75073 37.15757 57.26581
0.75415 37.15789 57.60178
0.74683 37.15872 58.37294
0.75757 37.15904 58.71930
0.74146 37.16126 60.84159
0.80396 37.62000 0.81036
0.81030 37.62080 8.70369
0.80688 37.62088 9.13693
0.80640 37.62138 11.45141
0.80542 37.62157 12.22337
0.80542 37.62169 12.64561
0.80566 37.62260 15.75426
0.80298 37.62309 17.16687
0.80225 37.62353 18.34938
0.80054 37.62365 18.67002
0.79224 37.62394 19.42359
0.80396 37.62419 19.99874
0.79907 37.62431 20.30562
0.80249 37.62505 21.99929
0.79443 37.62537 22.69441
0.79419 37.62611 24.24487
0.79517 37.62639 24.79285
0.79810 37.62664 25.27298
0.79045 37.62691 25.78474
0.79175 37.62810 27.97179
0.79077 37.62865 28.91501
0.79858 37.62883 29.22429
0.79321 37.62955 30.39780
0.78589 37.62961 30.51431
0.78296 37.63042 31.82245
0.78589 37.63077 32.35354
0.78809 37.63199 34.19162
0.78687 37.63235 34.71188
0.78357 37.63306 35.72865
0.77856 37.63349 36.34504
0.78296 37.63426 37.40463
0.77759 37.63547 38.99931
0.77490 37.63651 40.35910
0.78442 37.63699 40.94359
0.77466 37.63717 41.17069
0.77954 37.63840 42.70006
0.77539 37.63885 43.23987
0.76929 37.63969 44.26287
0.76855 37.64001 44.63794
0.76733 37.64088 45.66254
0.76587 37.64128 46.10593
0.76807 37.64185 46.76419
0.76245 37.64260 47.58918
0.76831 37.64338 48.44930
0.75659 37.64414 49.31063
0.75024 37.64562 50.90374
0.75586 37.64592 51.20688
0.74731 37.64764 52.99267
0.75366 37.64776 53.13171
0.75464 37.64822 53.59468
0.74902 37.64898 54.37136
0.74854 37.64937 54.78045
0.80835 38.12432 0.81036
0.80298 38.12591 12.27343
0.80786 38.12645 14.19986
0.80884 38.12708 16.19925
0.80249 38.12769 17.90484
0.80640 38.12776 18.09848
0.80444 38.12817 19.18254
0.80298 38.12836 19.65016
0.80298 38.12920 21.60035
0.79761 38.12956 22.41786
0.79858 38.13022 23.79754
0.79761 38.13098 25.30227
0.79639 38.13122 25.75837
0.79858 38.13320 29.29212
0.79728 38.13351 29.81503
0.79712 38.13405 30.69851
0.79468 38.13458 31.53825
0.79248 38.13610 33.86923
0.78833 38.13629 34.15393
0.78198 38.13671 34.77821
0.79028 38.13690 35.01897
0.79224 38.13762 36.04681
0.78345 38.13794 36.51944
0.78198 38.13845 37.21169
0.79224 38.13882 37.69531
0.78613 38.13914 38.13271
0.77612 38.13942 38.52709
0.77905 38.14051 39.92327
0.78442 38.14070 40.18128
0.77734 38.14284 42.84156
0.77661 38.14305 43.10742
0.77856 38.14370 43.86367
0.77417 38.14396 44.16948
0.78003 38.14445 44.74983
0.77490 38.14491 45.30624
0.78052 38.14527 45.70969
0.77515 38.14557 46.06561
0.77173 38.14626 46.86332
0.76685 38.14650 47.13219
0.77002 38.14700 47.68286
0.77222 38.14789 48.67147
0.77075 38.14820 49.00844
0.76587 38.14975 50.69490
0.75659 38.15084 51.83237
0.75415 38.15138 52.39298
0.75562 38.15229 53.32378
